8.400000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
8.600000000000001	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
8.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
9.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
9.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
9.399999999999999	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
9.599999999999998	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
9.799999999999997	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
9.999999999999996	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
10.199999999999996	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
10.399999999999995	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
10.599999999999994	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
10.799999999999994	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
10.999999999999993	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0	10.0	10.0	10.0
